file_name,file_path,split,class_label,file_size_kb,width,height,channels,aspect_ratio,color_mode,file_format,mean_intensity,std_intensity,min_pixel,max_pixel,is_readable
Te-gl_126.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_126.jpg,Testing,glioma,29.0107421875,360,380,3,0.9474,RGB,JPEG,75.27836257309941,55.94690517346267,0,255,True
Te-gl_127.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_127.jpg,Testing,glioma,24.0751953125,512,512,3,1.0,L,JPEG,50.83732604980469,40.92577998849728,0,255,True
Te-gl_128.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_128.jpg,Testing,glioma,18.2607421875,512,512,3,1.0,L,JPEG,27.956348419189453,41.82518004670917,0,255,True
Te-gl_129.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_129.jpg,Testing,glioma,14.5361328125,200,249,3,0.8032,RGB,JPEG,88.45419678714859,72.02248721835356,0,255,True
Te-gl_13.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_13.jpg,Testing,glioma,21.392578125,512,512,3,1.0,L,JPEG,40.0026741027832,38.70740570680974,0,255,True
Te-gl_130.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_130.jpg,Testing,glioma,18.7568359375,512,512,3,1.0,L,JPEG,38.14311218261719,45.446747396488966,0,255,True
Te-gl_131.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_131.jpg,Testing,glioma,25.927734375,512,512,3,1.0,L,JPEG,52.32482147216797,37.266183471417875,0,255,True
Te-gl_132.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_132.jpg,Testing,glioma,19.841796875,512,512,3,1.0,RGB,JPEG,25.845565795898438,34.64447850114293,0,255,True
Te-gl_133.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_133.jpg,Testing,glioma,43.95703125,526,583,3,0.9022,RGB,JPEG,28.41821181902967,49.579846511576676,0,255,True
Te-gl_134.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_134.jpg,Testing,glioma,24.4677734375,512,512,3,1.0,L,JPEG,56.113922119140625,44.49067975411471,0,254,True
Te-gl_135.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_135.jpg,Testing,glioma,17.5830078125,512,512,3,1.0,L,JPEG,30.19744873046875,39.462150018459496,0,253,True
Te-gl_136.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_136.jpg,Testing,glioma,23.216796875,512,512,3,1.0,RGB,JPEG,28.20279312133789,36.6386099939671,0,255,True
Te-gl_137.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_137.jpg,Testing,glioma,23.6826171875,512,512,3,1.0,L,JPEG,41.4599609375,37.18475986932014,0,255,True
Te-gl_138.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_138.jpg,Testing,glioma,22.98046875,512,512,3,1.0,L,JPEG,50.8754997253418,47.561685991157866,0,252,True
Te-gl_139.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_139.jpg,Testing,glioma,21.2001953125,512,512,3,1.0,RGB,JPEG,27.099773406982422,34.221744071315825,0,252,True
Te-gl_14.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_14.jpg,Testing,glioma,25.986328125,512,512,3,1.0,RGB,JPEG,35.556495666503906,49.608441155210855,0,255,True
Te-gl_140.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_140.jpg,Testing,glioma,51.634765625,510,602,3,0.8472,RGB,JPEG,70.31696632141228,55.918036600175135,0,255,True
Te-gl_141.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_141.jpg,Testing,glioma,18.7587890625,512,512,3,1.0,RGB,JPEG,22.248390197753906,33.79518529247511,0,253,True
Te-gl_142.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_142.jpg,Testing,glioma,22.5966796875,512,512,3,1.0,L,JPEG,52.3260498046875,44.65025345370874,0,252,True
Te-gl_143.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_143.jpg,Testing,glioma,14.0751953125,236,298,3,0.7919,RGB,JPEG,101.69379194630872,39.95671052361526,50,255,True
Te-gl_144.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_144.jpg,Testing,glioma,47.162109375,544,564,3,0.9645,RGB,JPEG,65.06419482686692,69.7307889338138,0,255,True
Te-gl_145.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_145.jpg,Testing,glioma,14.8603515625,512,512,3,1.0,L,JPEG,28.07508087158203,42.62173701164778,0,255,True
Te-gl_146.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_146.jpg,Testing,glioma,22.0068359375,512,512,3,1.0,RGB,JPEG,27.892921447753906,37.68740193393979,0,255,True
Te-gl_147.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_147.jpg,Testing,glioma,27.8603515625,512,512,3,1.0,L,JPEG,47.59917449951172,37.973387266516866,0,254,True
Te-gl_148.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_148.jpg,Testing,glioma,22.7314453125,512,512,3,1.0,L,JPEG,46.14401626586914,44.782700081279195,0,255,True
Te-gl_149.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_149.jpg,Testing,glioma,14.66796875,512,512,3,1.0,L,JPEG,33.32125473022461,46.28713597540659,0,255,True
Te-gl_15.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_15.jpg,Testing,glioma,32.4541015625,383,407,3,0.941,RGB,JPEG,79.11497231862766,63.68808234499903,0,255,True
Te-gl_150.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_150.jpg,Testing,glioma,18.3994140625,512,512,3,1.0,L,JPEG,25.832748413085938,32.07213693219392,0,255,True
Te-gl_151.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_151.jpg,Testing,glioma,19.5390625,319,360,3,0.8861,RGB,JPEG,109.8819139672588,64.4174955868451,10,255,True
Te-gl_152.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_152.jpg,Testing,glioma,18.6904296875,512,512,3,1.0,RGB,JPEG,26.648303985595703,35.304319065938586,0,255,True
Te-gl_153.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_153.jpg,Testing,glioma,20.775390625,512,512,3,1.0,L,JPEG,37.9074592590332,39.09585500020872,0,253,True
Te-gl_154.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_154.jpg,Testing,glioma,18.5888671875,512,512,3,1.0,RGB,JPEG,15.267932891845703,21.02113189109476,0,255,True
Te-gl_155.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_155.jpg,Testing,glioma,18.6318359375,512,512,3,1.0,RGB,JPEG,28.939128875732422,36.45037057944457,0,254,True
Te-gl_156.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_156.jpg,Testing,glioma,25.384765625,512,512,3,1.0,RGB,JPEG,37.811180114746094,40.661195179200405,0,255,True
Te-gl_157.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_157.jpg,Testing,glioma,15.16796875,512,512,3,1.0,L,JPEG,35.12514114379883,49.56468943373533,0,255,True
Te-gl_158.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_158.jpg,Testing,glioma,19.595703125,512,512,3,1.0,L,JPEG,36.1887092590332,37.43301969752339,0,255,True
Te-gl_159.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_159.jpg,Testing,glioma,38.990234375,398,397,3,1.0025,RGB,JPEG,74.39578876751516,57.550098014584954,0,255,True
Te-gl_16.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_16.jpg,Testing,glioma,24.283203125,512,512,3,1.0,RGB,JPEG,40.53122329711914,46.299623846141486,0,255,True
Te-gl_160.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_160.jpg,Testing,glioma,49.5576171875,557,641,3,0.869,RGB,JPEG,50.52120368477217,51.593377945967475,3,255,True
Te-gl_161.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_161.jpg,Testing,glioma,18.646484375,512,512,3,1.0,L,JPEG,29.179996490478516,39.01444416405498,0,255,True
Te-gl_162.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_162.jpg,Testing,glioma,29.13671875,512,512,3,1.0,RGB,JPEG,35.25729751586914,44.745310640613475,0,255,True
Te-gl_163.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_163.jpg,Testing,glioma,16.8994140625,512,512,3,1.0,RGB,JPEG,23.243350982666016,32.06573998874116,0,255,True
Te-gl_164.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_164.jpg,Testing,glioma,13.884765625,512,512,3,1.0,L,JPEG,21.423751831054688,29.42070691053596,0,255,True
Te-gl_165.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_165.jpg,Testing,glioma,21.7978515625,512,512,3,1.0,L,JPEG,49.69758224487305,47.17085048082805,0,255,True
Te-gl_166.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_166.jpg,Testing,glioma,35.25390625,442,426,3,1.0376,RGB,JPEG,48.46698744503218,60.24305406811986,0,255,True
Te-gl_167.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_167.jpg,Testing,glioma,25.654296875,334,407,3,0.8206,RGB,JPEG,57.82010181111978,39.12945244923155,0,251,True
Te-gl_168.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_168.jpg,Testing,glioma,12.9072265625,512,512,3,1.0,L,JPEG,21.270721435546875,28.03875022690312,0,254,True
Te-gl_169.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_169.jpg,Testing,glioma,32.6201171875,512,512,3,1.0,RGB,JPEG,36.58904266357422,40.483720383405945,0,255,True
Te-gl_17.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_17.jpg,Testing,glioma,21.9501953125,512,512,3,1.0,L,JPEG,34.38397216796875,37.684095789949126,0,255,True
Te-gl_170.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_170.jpg,Testing,glioma,36.81640625,620,415,3,1.494,RGB,JPEG,51.020862806062965,71.73190299674086,0,255,True
Te-gl_171.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_171.jpg,Testing,glioma,27.5771484375,310,380,3,0.8158,RGB,JPEG,92.18503395585739,65.0298631813826,0,255,True
Te-gl_172.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_172.jpg,Testing,glioma,18.986328125,512,512,3,1.0,L,JPEG,40.11699295043945,46.22803470366091,0,255,True
Te-gl_173.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_173.jpg,Testing,glioma,19.62890625,512,512,3,1.0,L,JPEG,35.74382019042969,38.396955738429305,0,255,True
Te-gl_174.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_174.jpg,Testing,glioma,16.7197265625,512,512,3,1.0,L,JPEG,33.31646728515625,39.69704051644851,0,255,True
Te-gl_175.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_175.jpg,Testing,glioma,19.0556640625,512,512,3,1.0,L,JPEG,45.152095794677734,48.410815986188325,0,255,True
Te-gl_176.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_176.jpg,Testing,glioma,25.0693359375,512,512,3,1.0,L,JPEG,48.86988830566406,41.38559857526921,0,255,True
Te-gl_177.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_177.jpg,Testing,glioma,25.15625,512,512,3,1.0,RGB,JPEG,27.914836883544922,39.355118530032186,0,255,True
Te-gl_178.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_178.jpg,Testing,glioma,36.81640625,620,415,3,1.494,RGB,JPEG,51.020862806062965,71.73190299674086,0,255,True
Te-gl_179.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_179.jpg,Testing,glioma,20.3310546875,512,512,3,1.0,RGB,JPEG,27.717578887939453,34.98392498634171,0,253,True
Te-gl_18.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_18.jpg,Testing,glioma,19.2802734375,512,512,3,1.0,RGB,JPEG,23.31060791015625,33.29247496878893,0,255,True
Te-gl_180.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_180.jpg,Testing,glioma,20.453125,512,512,3,1.0,L,JPEG,32.95042037963867,36.73841896601201,0,253,True
Te-gl_181.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_181.jpg,Testing,glioma,18.2890625,512,512,3,1.0,L,JPEG,34.609275817871094,40.02353108085175,0,255,True
Te-gl_182.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_182.jpg,Testing,glioma,19.7392578125,512,512,3,1.0,L,JPEG,33.75223159790039,41.16858653046438,0,255,True
Te-gl_183.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_183.jpg,Testing,glioma,20.0478515625,512,512,3,1.0,L,JPEG,32.67703628540039,34.992719597314085,0,255,True
Te-gl_184.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_184.jpg,Testing,glioma,13.5927734375,512,512,3,1.0,L,JPEG,32.16252136230469,48.507961050038865,0,254,True
Te-gl_185.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_185.jpg,Testing,glioma,25.845703125,512,512,3,1.0,L,JPEG,42.070281982421875,36.725724130156415,0,253,True
Te-gl_186.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_186.jpg,Testing,glioma,16.720703125,512,512,3,1.0,L,JPEG,25.487537384033203,37.95076992397983,0,255,True
Te-gl_187.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_187.jpg,Testing,glioma,18.7763671875,248,274,3,0.9051,RGB,JPEG,94.73400341417471,74.67612878228644,0,255,True
Te-gl_188.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_188.jpg,Testing,glioma,22.1728515625,512,512,3,1.0,L,JPEG,37.28326416015625,32.389132324009424,0,248,True
Te-gl_189.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_189.jpg,Testing,glioma,36.1259765625,453,437,3,1.0366,RGB,JPEG,80.40858047797293,59.29866048104083,1,255,True
Te-gl_19.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_19.jpg,Testing,glioma,17.51171875,512,512,3,1.0,L,JPEG,28.038665771484375,39.924141481982424,0,248,True
Te-gl_190.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_190.jpg,Testing,glioma,28.3701171875,512,512,3,1.0,RGB,JPEG,30.54367446899414,40.06212740629971,0,255,True
Te-gl_191.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_191.jpg,Testing,glioma,21.462890625,512,512,3,1.0,L,JPEG,42.76786422729492,47.069590277533706,0,255,True
Te-gl_192.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_192.jpg,Testing,glioma,18.6220703125,512,512,3,1.0,L,JPEG,35.5191535949707,38.61277364309947,0,250,True
Te-gl_193.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_193.jpg,Testing,glioma,21.009765625,512,512,3,1.0,L,JPEG,45.408992767333984,43.91797182658654,0,255,True
Te-gl_194.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_194.jpg,Testing,glioma,21.9365234375,512,512,3,1.0,L,JPEG,47.410011291503906,43.6576606961155,0,255,True
Te-gl_195.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_195.jpg,Testing,glioma,19.5419921875,512,512,3,1.0,L,JPEG,42.39299392700195,44.29515540594883,0,255,True
Te-gl_196.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_196.jpg,Testing,glioma,34.8623046875,388,453,3,0.8565,RGB,JPEG,76.08910243280762,59.04575297393833,0,255,True
Te-gl_197.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_197.jpg,Testing,glioma,18.6513671875,512,512,3,1.0,L,JPEG,34.66721725463867,39.826770280554804,0,255,True
Te-gl_198.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_198.jpg,Testing,glioma,15.98828125,512,512,3,1.0,RGB,JPEG,24.989288330078125,32.36859880131844,0,255,True
Te-gl_199.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_199.jpg,Testing,glioma,22.1181640625,512,512,3,1.0,L,JPEG,41.47947311401367,39.80727188276064,0,249,True
Te-gl_2.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_2.jpg,Testing,glioma,15.0322265625,512,512,3,1.0,L,JPEG,28.61355209350586,39.9931880822548,0,255,True
Te-gl_20.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_20.jpg,Testing,glioma,17.603515625,512,512,3,1.0,L,JPEG,34.92143630981445,42.540318246717256,0,252,True
Te-gl_200.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_200.jpg,Testing,glioma,23.0751953125,512,512,3,1.0,RGB,JPEG,28.20046615600586,40.853799638241426,0,250,True
Te-gl_201.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_201.jpg,Testing,glioma,21.158203125,512,512,3,1.0,L,JPEG,44.65149688720703,40.14177666639664,0,255,True
Te-gl_202.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_202.jpg,Testing,glioma,18.884765625,512,512,3,1.0,L,JPEG,30.2431640625,43.4661516829468,0,253,True
Te-gl_203.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_203.jpg,Testing,glioma,17.806640625,512,512,3,1.0,L,JPEG,26.6168212890625,34.81064054032096,0,254,True
Te-gl_204.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_204.jpg,Testing,glioma,12.8173828125,256,256,3,1.0,RGB,JPEG,37.751220703125,40.628137255354964,0,214,True
Te-gl_205.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_205.jpg,Testing,glioma,23.3037109375,512,512,3,1.0,L,JPEG,44.35764694213867,40.93002487825596,0,255,True
Te-gl_206.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_206.jpg,Testing,glioma,25.4033203125,512,512,3,1.0,RGB,JPEG,33.535560607910156,37.49225081188394,0,255,True
Te-gl_207.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_207.jpg,Testing,glioma,31.501953125,512,512,3,1.0,RGB,JPEG,52.35115432739258,36.0912412987053,0,255,True
Te-gl_208.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_208.jpg,Testing,glioma,18.7314453125,512,512,3,1.0,L,JPEG,40.23617172241211,44.05044080587279,0,255,True
Te-gl_209.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_209.jpg,Testing,glioma,14.349609375,512,512,3,1.0,L,JPEG,21.673133850097656,34.767169807841626,0,255,True
Te-gl_21.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_21.jpg,Testing,glioma,23.515625,512,512,3,1.0,RGB,JPEG,32.26911163330078,34.99261468901741,0,255,True
Te-gl_210.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_210.jpg,Testing,glioma,22.11328125,512,512,3,1.0,L,JPEG,38.00822067260742,34.30899098195099,0,255,True
Te-gl_211.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_211.jpg,Testing,glioma,21.958984375,394,368,3,1.0707,RGB,JPEG,42.44996965349812,59.57262992612937,0,252,True
Te-gl_212.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_212.jpg,Testing,glioma,45.9853515625,524,581,3,0.9019,RGB,JPEG,65.040408088187,47.46115917308053,0,255,True
