file_name,file_path,split,class_label,file_size_kb,width,height,channels,aspect_ratio,color_mode,file_format,mean_intensity,std_intensity,min_pixel,max_pixel,is_readable,md5_hash,zscore_outlier,iqr_outlier,iso_forest_outlier,file_size_log,file_size_sqrt,mean_intensity_capped,std_intensity_capped,aspect_ratio_capped,file_size_kb_capped,dataset_split
Te-gl_108.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_108.jpg,Testing,glioma,32.279296875,512,512,3,1.0,RGB,JPEG,49.34601593017578,41.40550818722284,0,255,True,7ff702d989849b8e2556399629d85149,False,False,False,3.5049354881757315,5.681487206269147,49.34601593017578,41.40550818722284,1.0,32.279296875,train
Te-gl_109.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_109.jpg,Testing,glioma,12.4296875,236,236,3,1.0,RGB,JPEG,39.688110456765294,43.19902414897348,0,255,True,824ae9c10e72c1c5ce47b73eddb1be43,False,False,False,2.597467741463232,3.5255761940426136,39.688110456765294,43.19902414897348,1.0,12.4296875,train
Te-gl_11.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_11.jpg,Testing,glioma,20.58203125,512,512,3,1.0,L,JPEG,40.70701217651367,41.95987447117197,0,255,True,80d536251322571bd04e47e1ce914bb9,False,False,False,3.071861081906391,4.5367423609898765,40.70701217651367,41.95987447117197,1.0,20.58203125,train
Te-gl_110.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_110.jpg,Testing,glioma,19.7802734375,512,512,3,1.0,L,JPEG,45.62382125854492,49.11284111860902,0,255,True,daabdb4c5a01385db0fefad0380242b1,False,False,False,3.034004144270744,4.447501932264898,45.62382125854492,49.11284111860902,1.0,19.7802734375,val
Te-gl_111.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_111.jpg,Testing,glioma,19.65625,512,512,3,1.0,RGB,JPEG,25.82352828979492,32.976266779204416,0,255,True,aee3e3efc085f8b3c085af81cf86017b,False,False,False,3.02801793705196,4.43353696274205,25.82352828979492,32.976266779204416,1.0,19.65625,val
Te-gl_112.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_112.jpg,Testing,glioma,27.0517578125,512,512,3,1.0,RGB,JPEG,41.034645080566406,43.94388415011096,0,255,True,7cebf405d53382d84803f10ec52d9d32,False,False,False,3.334051297117503,5.201130436020616,41.034645080566406,43.94388415011096,1.0,27.0517578125,train
Te-gl_113.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_113.jpg,Testing,glioma,23.90625,512,512,3,1.0,L,JPEG,53.99324035644531,48.25759938622192,0,252,True,dc4f7ce1d91bfc44208d64757caf252d,False,False,False,3.2151187759904887,4.889401803901986,53.99324035644531,48.25759938622192,1.0,23.90625,test
Te-gl_114.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_114.jpg,Testing,glioma,22.2001953125,512,512,3,1.0,L,JPEG,43.7686653137207,43.07974487715368,0,255,True,efc2dd3819f0b690e0193fa2af9935a0,False,False,False,3.144160697279069,4.711708322095077,43.7686653137207,43.07974487715368,1.0,22.2001953125,test
Te-gl_115.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_115.jpg,Testing,glioma,25.71484375,338,411,3,0.8224,RGB,JPEG,69.39988338444262,59.22206884128438,0,255,True,3935b0a1ede176b36da7ea5a0b3153d1,False,True,False,3.285219356618533,5.070980551136042,69.39988338444262,59.22206884128438,0.8224,25.71484375,train
Te-gl_116.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_116.jpg,Testing,glioma,20.490234375,512,512,3,1.0,RGB,JPEG,23.499610900878903,31.12060589150952,0,255,True,50fb07fe1a565a5d38bed45cd6486498,False,False,False,3.067598616830405,4.526614007732491,23.499610900878903,31.12060589150952,1.0,20.490234375,val
Te-gl_117.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_117.jpg,Testing,glioma,19.119140625,512,512,3,1.0,L,JPEG,32.16145706176758,37.12768038079888,0,255,True,6db6ecb1e1bccb4ebbddc01fb988ea7f,False,False,False,3.0016716318441854,4.372543953466906,32.16145706176758,37.12768038079888,1.0,19.119140625,test
Te-gl_118.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_118.jpg,Testing,glioma,29.9169921875,512,512,3,1.0,RGB,JPEG,39.66440963745117,39.67583173225128,0,255,True,2c096e214669ac5f8ad4a0c3af312ab4,False,False,False,3.4313059417397467,5.469642784268457,39.66440963745117,39.67583173225128,1.0,29.9169921875,val
Te-gl_119.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_119.jpg,Testing,glioma,20.439453125,512,512,3,1.0,L,JPEG,46.111305236816406,46.57389859299525,0,255,True,d8ffae552ab4492ff7681bb73e3335d6,False,False,False,3.0652328286478085,4.521001340964189,46.111305236816406,46.57389859299525,1.0,20.439453125,val
Te-gl_12.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_12.jpg,Testing,glioma,20.0205078125,512,512,3,1.0,RGB,JPEG,27.24454116821289,37.3870140688643,0,254,True,3432e0cc708f246b808726d53e7e7c0a,False,False,False,3.0454985236964784,4.474428210676757,27.24454116821289,37.3870140688643,1.0,20.0205078125,train
Te-gl_120.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_120.jpg,Testing,glioma,18.767578125,384,382,3,1.0052,RGB,JPEG,32.20561327443281,38.66032147214096,0,255,True,c5c70f572740342dfa0717a68ff0308b,False,True,False,2.984043127149393,4.332156290463215,32.20561327443281,38.66032147214096,1.0052,18.767578125,train
Te-gl_121.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_121.jpg,Testing,glioma,25.421875,512,512,3,1.0,RGB,JPEG,31.67466354370117,36.03414721022928,0,255,True,c49cd3f6c529cf4288f14b98694d19f7,False,False,False,3.2741922655389084,5.0420110075246765,31.67466354370117,36.03414721022928,1.0,25.421875,train
Te-gl_122.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_122.jpg,Testing,glioma,17.4833984375,512,512,3,1.0,L,JPEG,28.44662857055664,38.33211610228675,0,255,True,de2ab60a69b302b91b0ebd653e37a9f2,False,False,False,2.916872947439466,4.181315395602202,28.44662857055664,38.33211610228675,1.0,17.4833984375,val
Te-gl_123.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_123.jpg,Testing,glioma,15.810546875,512,512,3,1.0,L,JPEG,26.901649475097656,37.27742256293976,0,255,True,4eeb514743bb4166245adcd4d3f482f8,False,False,False,2.822006479609967,3.976247838729372,26.901649475097656,37.27742256293976,1.0,15.810546875,train
Te-gl_124.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_124.jpg,Testing,glioma,19.939453125,512,512,3,1.0,L,JPEG,37.32130813598633,39.34500168737761,0,255,True,ea48738a7b6c50be9b73e511290737d2,False,False,False,3.041635088816732,4.465361477529003,37.32130813598633,39.34500168737761,1.0,19.939453125,train
Te-gl_125.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_125.jpg,Testing,glioma,16.5966796875,512,512,3,1.0,L,JPEG,25.097774505615234,40.18162191976983,0,255,True,d734688201409f4c16f4facca8a81dc3,False,False,False,2.867710230127361,4.073902267789447,25.097774505615234,40.18162191976983,1.0,16.5966796875,train
Te-gl_126.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_126.jpg,Testing,glioma,29.0107421875,360,380,3,0.9474,RGB,JPEG,75.27836257309941,55.94690517346267,0,255,True,5999faeaf94ba688339cfb857e7e47d3,False,True,False,3.4015553904860147,5.386162101858799,75.27836257309941,55.94690517346267,0.9474,29.0107421875,train
Te-gl_127.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_127.jpg,Testing,glioma,24.0751953125,512,512,3,1.0,L,JPEG,50.83732604980469,40.92577998849728,0,255,True,3087e1ad087630d14708141a7e33131c,False,False,False,3.2218791229502663,4.906648073022968,50.83732604980469,40.92577998849728,1.0,24.0751953125,train
Te-gl_128.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_128.jpg,Testing,glioma,18.2607421875,512,512,3,1.0,L,JPEG,27.956348419189453,41.82518004670917,0,255,True,328e8df712aa5d445f4aca580e93cd28,False,False,False,2.95806894080405,4.273258965649052,27.956348419189453,41.82518004670917,1.0,18.2607421875,train
Te-gl_129.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_129.jpg,Testing,glioma,14.5361328125,200,249,3,0.8032,RGB,JPEG,88.45419678714859,72.02248721835356,0,255,True,ee6e22476c4f669b43d82fa9f5ab2abf,False,True,False,2.743168460205786,3.812628071619365,88.45419678714859,72.02248721835356,0.8032,14.5361328125,train
Te-gl_13.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_13.jpg,Testing,glioma,21.392578125,512,512,3,1.0,L,JPEG,40.0026741027832,38.70740570680974,0,255,True,e45756abb70254b4dced93d22d7b3303,False,False,False,3.108729570252497,4.625211143829004,40.0026741027832,38.70740570680974,1.0,21.392578125,val
Te-gl_130.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_130.jpg,Testing,glioma,18.7568359375,512,512,3,1.0,L,JPEG,38.14311218261719,45.446747396488966,0,255,True,1061017f8f24d9723205cfae60bb9294,False,False,False,2.9834995548779606,4.330916293060858,38.14311218261719,45.446747396488966,1.0,18.7568359375,val
Te-gl_131.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_131.jpg,Testing,glioma,25.927734375,512,512,3,1.0,L,JPEG,52.32482147216797,37.26618347141788,0,255,True,b381ba0ff497e53b49ece369490a437d,False,False,False,3.293156773132121,5.091928355250101,52.32482147216797,37.26618347141788,1.0,25.927734375,train
Te-gl_132.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_132.jpg,Testing,glioma,19.841796875,512,512,3,1.0,RGB,JPEG,25.84556579589844,34.64447850114293,0,255,True,c07df06025067613e379cc2b2da8558d,False,False,False,3.036960435577057,4.454413190870375,25.84556579589844,34.64447850114293,1.0,19.841796875,test
Te-gl_133.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_133.jpg,Testing,glioma,43.95703125,526,583,3,0.9022,RGB,JPEG,28.41821181902967,49.57984651157668,0,255,True,a4ede403caf0afc561911ece64e5c2b0,False,True,False,3.805707172488928,6.6300098981826565,28.41821181902967,49.57984651157668,0.9022,43.95703125,train
Te-gl_134.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_134.jpg,Testing,glioma,24.4677734375,512,512,3,1.0,L,JPEG,56.11392211914063,44.49067975411471,0,254,True,87997437a47a13da53e2fba43c116eea,False,False,False,3.2374138661477208,4.946491022684667,56.11392211914063,44.49067975411471,1.0,24.4677734375,train
Te-gl_135.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_135.jpg,Testing,glioma,17.5830078125,512,512,3,1.0,L,JPEG,30.19744873046875,39.462150018459496,0,253,True,12c983b4214fb6140d69fa85a1244962,False,False,False,2.922247604702554,4.193209726748711,30.19744873046875,39.462150018459496,1.0,17.5830078125,val
Te-gl_136.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_136.jpg,Testing,glioma,23.216796875,512,512,3,1.0,RGB,JPEG,28.20279312133789,36.6386099939671,0,255,True,8c06c71e7e79d779f3f5ebc728707aa8,False,False,False,3.1870464781403345,4.818381146713074,28.20279312133789,36.6386099939671,1.0,23.216796875,train
Te-gl_137.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_137.jpg,Testing,glioma,23.6826171875,512,512,3,1.0,L,JPEG,41.4599609375,37.18475986932014,0,255,True,275c7e4df6e01caa3e751ca9edd14a18,False,False,False,3.206099238289219,4.866478931167791,41.4599609375,37.18475986932014,1.0,23.6826171875,train
Te-gl_138.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_138.jpg,Testing,glioma,22.98046875,512,512,3,1.0,L,JPEG,50.8754997253418,47.561685991157866,0,252,True,91955c084ba4cccb87486958aca25252,False,False,False,3.1772396969479337,4.793794817261165,50.8754997253418,47.561685991157866,1.0,22.98046875,train
Te-gl_139.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_139.jpg,Testing,glioma,21.2001953125,512,512,3,1.0,RGB,JPEG,27.099773406982425,34.221744071315825,0,252,True,a51b9f72e750cf21a58f4d2ae119a64a,False,False,False,3.100101086699893,4.604366982821851,27.099773406982425,34.221744071315825,1.0,21.2001953125,train
Te-gl_14.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_14.jpg,Testing,glioma,25.986328125,512,512,3,1.0,RGB,JPEG,35.556495666503906,49.608441155210855,0,255,True,4def22b94eb7b6e41ebd79c1d946a2d7,False,False,False,3.295330372017162,5.09767869966321,35.556495666503906,49.608441155210855,1.0,25.986328125,train
Te-gl_140.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_140.jpg,Testing,glioma,51.634765625,510,602,3,0.8472,RGB,JPEG,70.31696632141228,55.918036600175135,0,255,True,cfe978f4870cfc42980c522bf749de92,False,True,False,3.963376844857808,7.185733478567098,70.31696632141228,55.918036600175135,0.8472,51.634765625,val
Te-gl_141.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_141.jpg,Testing,glioma,18.7587890625,512,512,3,1.0,RGB,JPEG,22.248390197753903,33.79518529247511,0,253,True,2f3eddc1e9ca97e4a152da054da04743,False,False,False,2.9835984081797413,4.3311417735396285,22.248390197753903,33.79518529247511,1.0,18.7587890625,train
Te-gl_142.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_142.jpg,Testing,glioma,22.5966796875,512,512,3,1.0,L,JPEG,52.3260498046875,44.65025345370874,0,252,True,e709075013a76cef21fcf43a53a20259,False,False,False,3.1611060109260007,4.753596500282707,52.3260498046875,44.65025345370874,1.0,22.5966796875,train
Te-gl_144.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_144.jpg,Testing,glioma,47.162109375,544,564,3,0.9645,RGB,JPEG,65.06419482686692,69.7307889338138,0,255,True,557074c0f2215c6453fd61461aafc59a,False,True,False,3.874572599356188,6.867467464429664,65.06419482686692,69.7307889338138,0.9645,47.162109375,train
Te-gl_145.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_145.jpg,Testing,glioma,14.8603515625,512,512,3,1.0,L,JPEG,28.07508087158203,42.62173701164778,0,255,True,4e75b82f7dcf3b5b378d6cbbebdd8407,False,False,False,2.7638223825751496,3.854912653031194,28.07508087158203,42.62173701164778,1.0,14.8603515625,test
Te-gl_146.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_146.jpg,Testing,glioma,22.0068359375,512,512,3,1.0,RGB,JPEG,27.892921447753903,37.68740193393979,0,255,True,a66049bb34069aebb5cebf4416d79c2f,False,False,False,3.135791386443531,4.69114441661094,27.892921447753903,37.68740193393979,1.0,22.0068359375,train
Te-gl_147.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_147.jpg,Testing,glioma,27.8603515625,512,512,3,1.0,L,JPEG,47.59917449951172,37.97338726651687,0,254,True,e56babe3bbe5308982a347f868a76bed,False,False,False,3.362468734924336,5.27829059094893,47.59917449951172,37.97338726651687,1.0,27.8603515625,train
Te-gl_148.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_148.jpg,Testing,glioma,22.7314453125,512,512,3,1.0,L,JPEG,46.14401626586914,44.7827000812792,0,255,True,8baeb45430db31d9aa93523a1815e0bb,False,False,False,3.16680097514583,4.767750550574139,46.14401626586914,44.7827000812792,1.0,22.7314453125,test
Te-gl_149.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_149.jpg,Testing,glioma,14.66796875,512,512,3,1.0,L,JPEG,33.32125473022461,46.28713597540659,0,255,True,646b74ba6baee36107cd2efe04276a97,False,False,False,2.7516184212904906,3.829878424963383,33.32125473022461,46.28713597540659,1.0,14.66796875,train
Te-gl_15.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_15.jpg,Testing,glioma,32.4541015625,383,407,3,0.941,RGB,JPEG,79.11497231862766,63.68808234499903,0,255,True,099eeeb2455b7a4a212635a1d42ddc2e,False,True,False,3.5101743967703047,5.6968501439391925,79.11497231862766,63.68808234499903,0.941,32.4541015625,train
Te-gl_150.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_150.jpg,Testing,glioma,18.3994140625,512,512,3,1.0,L,JPEG,25.832748413085938,32.07213693219392,0,255,True,c0065e697a78a4e1311c312e050added,False,False,False,2.965242862649246,4.289453818669692,25.832748413085938,32.07213693219392,1.0,18.3994140625,train
Te-gl_152.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_152.jpg,Testing,glioma,18.6904296875,512,512,3,1.0,RGB,JPEG,26.648303985595703,35.304319065938586,0,255,True,ce6a12077625a3841a8fdb0d404c9cae,False,False,False,2.9801327150386223,4.323242959573288,26.648303985595703,35.304319065938586,1.0,18.6904296875,train
Te-gl_153.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_153.jpg,Testing,glioma,20.775390625,512,512,3,1.0,L,JPEG,37.9074592590332,39.09585500020872,0,253,True,d010bb90f7bd492060b8115380b571cf,False,False,False,3.080780461728064,4.558002920687963,37.9074592590332,39.09585500020872,1.0,20.775390625,train
Te-gl_154.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_154.jpg,Testing,glioma,18.5888671875,512,512,3,1.0,RGB,JPEG,15.267932891845703,21.02113189109476,0,255,True,0c3da863b072fe743af1c9a61986693a,False,True,False,2.9749614042252444,4.311480857837594,20.57833755493164,27.720001974312595,1.0,18.5888671875,train
Te-gl_155.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_155.jpg,Testing,glioma,18.6318359375,512,512,3,1.0,RGB,JPEG,28.939128875732425,36.45037057944457,0,254,True,d18da4318c3e6685218c95cb73c229a7,False,False,False,2.977152531041827,4.316461043204259,28.939128875732425,36.45037057944457,1.0,18.6318359375,train
Te-gl_156.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_156.jpg,Testing,glioma,25.384765625,512,512,3,1.0,RGB,JPEG,37.811180114746094,40.661195179200405,0,255,True,84fff2d40c12d0d51cff424b27040f7b,False,False,False,3.2727867839301736,5.038329646321288,37.811180114746094,40.661195179200405,1.0,25.384765625,train
Te-gl_157.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_157.jpg,Testing,glioma,15.16796875,512,512,3,1.0,L,JPEG,35.12514114379883,49.56468943373533,0,255,True,6cfcf1e3a67caf5dcf1a9f1e5ce8bcec,False,False,False,2.78303204726917,3.894607650328849,35.12514114379883,49.56468943373533,1.0,15.16796875,train
Te-gl_158.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_158.jpg,Testing,glioma,19.595703125,512,512,3,1.0,L,JPEG,36.1887092590332,37.43301969752339,0,255,True,24697b586f435ebd8e55b53db0a16eda,False,False,False,3.025082467873367,4.426703415070858,36.1887092590332,37.43301969752339,1.0,19.595703125,train
Te-gl_159.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_159.jpg,Testing,glioma,38.990234375,398,397,3,1.0025,RGB,JPEG,74.39578876751516,57.55009801458496,0,255,True,357105d093b2cf3e10cd0c1fcbab5d7a,False,True,False,3.688635283681762,6.24421607369572,74.39578876751516,57.55009801458496,1.0025,38.990234375,test
Te-gl_16.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_16.jpg,Testing,glioma,24.283203125,512,512,3,1.0,RGB,JPEG,40.53122329711914,46.299623846141486,0,255,True,d5bc5ab9cbb72e54af8f887f8f6a72f6,False,False,False,3.23014026714613,4.927799014265903,40.53122329711914,46.299623846141486,1.0,24.283203125,train
Te-gl_160.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_160.jpg,Testing,glioma,49.5576171875,557,641,3,0.869,RGB,JPEG,50.52120368477217,51.59337794596748,3,255,True,fcadea0d07e28e5873fd176f3dda2e43,False,True,False,3.923113620316236,7.039717124110883,50.52120368477217,51.59337794596748,0.869,49.5576171875,train
Te-gl_161.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_161.jpg,Testing,glioma,18.646484375,512,512,3,1.0,L,JPEG,29.17999649047852,39.01444416405498,0,255,True,9ef17d271a114caf69234c04e94b8954,False,False,False,2.9778984100948303,4.3181575208646565,29.17999649047852,39.01444416405498,1.0,18.646484375,train
Te-gl_162.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_162.jpg,Testing,glioma,29.13671875,512,512,3,1.0,RGB,JPEG,35.25729751586914,44.74531064061348,0,255,True,3895bbdc5d78dbe618c83d8115abc592,False,False,False,3.405744320317699,5.397843898261601,35.25729751586914,44.74531064061348,1.0,29.13671875,train
Te-gl_163.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_163.jpg,Testing,glioma,16.8994140625,512,512,3,1.0,RGB,JPEG,23.243350982666016,32.06573998874116,0,255,True,5a5bd45bee7bf9c0f3d7015817aa4e37,False,False,False,2.8847679783723947,4.110889692329387,23.243350982666016,32.06573998874116,1.0,16.8994140625,train
Te-gl_164.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_164.jpg,Testing,glioma,13.884765625,512,512,3,1.0,L,JPEG,21.423751831054688,29.42070691053596,0,255,True,3a17f92ee0190e56de199b2efbab4862,False,False,False,2.70033824862661,3.726226727535511,21.423751831054688,29.42070691053596,1.0,13.884765625,train
Te-gl_165.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_165.jpg,Testing,glioma,21.7978515625,512,512,3,1.0,L,JPEG,49.69758224487305,47.17085048082805,0,255,True,8a84e88171423de6771c5a831cbcd34b,False,False,False,3.126666301805584,4.668816933924482,49.69758224487305,47.17085048082805,1.0,21.7978515625,train
Te-gl_166.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_166.jpg,Testing,glioma,35.25390625,442,426,3,1.0376,RGB,JPEG,48.46698744503218,60.24305406811986,0,255,True,34d3fec0def3da3459c5f1596f059aef,False,True,False,3.5905471341158304,5.9375,48.46698744503218,60.24305406811986,1.0376,35.25390625,train
Te-gl_167.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_167.jpg,Testing,glioma,25.654296875,334,407,3,0.8206,RGB,JPEG,57.82010181111978,39.12945244923155,0,251,True,39e81d2dae5e76f96aa515cc82e13ef1,False,True,False,3.282950371198606,5.06500709525663,57.82010181111978,39.12945244923155,0.8206,25.654296875,train
Te-gl_168.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_168.jpg,Testing,glioma,12.9072265625,512,512,3,1.0,L,JPEG,21.270721435546875,28.03875022690312,0,254,True,0f7372f95529aaed31b51f2f0d85763d,False,False,False,2.6324086016199746,3.5926628790494664,21.270721435546875,28.03875022690312,1.0,12.9072265625,train
