file_name,file_path,split,class_label,file_size_kb,width,height,channels,aspect_ratio,color_mode,file_format,mean_intensity,std_intensity,min_pixel,max_pixel,is_readable,md5_hash
Te-gl_12.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_12.jpg,Testing,glioma,20.0205078125,512,512,3,1.0,RGB,JPEG,27.24454116821289,37.3870140688643,0,254,True,3432e0cc708f246b808726d53e7e7c0a
Te-gl_120.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_120.jpg,Testing,glioma,18.767578125,384,382,3,1.0052,RGB,JPEG,32.20561327443281,38.66032147214096,0,255,True,c5c70f572740342dfa0717a68ff0308b
Te-gl_121.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_121.jpg,Testing,glioma,25.421875,512,512,3,1.0,RGB,JPEG,31.67466354370117,36.03414721022928,0,255,True,c49cd3f6c529cf4288f14b98694d19f7
Te-gl_122.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_122.jpg,Testing,glioma,17.4833984375,512,512,3,1.0,L,JPEG,28.44662857055664,38.33211610228675,0,255,True,de2ab60a69b302b91b0ebd653e37a9f2
Te-gl_123.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_123.jpg,Testing,glioma,15.810546875,512,512,3,1.0,L,JPEG,26.901649475097656,37.27742256293976,0,255,True,4eeb514743bb4166245adcd4d3f482f8
Te-gl_124.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_124.jpg,Testing,glioma,19.939453125,512,512,3,1.0,L,JPEG,37.32130813598633,39.34500168737761,0,255,True,ea48738a7b6c50be9b73e511290737d2
Te-gl_125.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_125.jpg,Testing,glioma,16.5966796875,512,512,3,1.0,L,JPEG,25.097774505615234,40.18162191976983,0,255,True,d734688201409f4c16f4facca8a81dc3
Te-gl_126.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_126.jpg,Testing,glioma,29.0107421875,360,380,3,0.9474,RGB,JPEG,75.27836257309941,55.94690517346267,0,255,True,5999faeaf94ba688339cfb857e7e47d3
Te-gl_127.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_127.jpg,Testing,glioma,24.0751953125,512,512,3,1.0,L,JPEG,50.83732604980469,40.92577998849728,0,255,True,3087e1ad087630d14708141a7e33131c
Te-gl_128.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_128.jpg,Testing,glioma,18.2607421875,512,512,3,1.0,L,JPEG,27.956348419189453,41.82518004670917,0,255,True,328e8df712aa5d445f4aca580e93cd28
Te-gl_129.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_129.jpg,Testing,glioma,14.5361328125,200,249,3,0.8032,RGB,JPEG,88.45419678714859,72.02248721835356,0,255,True,ee6e22476c4f669b43d82fa9f5ab2abf
Te-gl_13.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_13.jpg,Testing,glioma,21.392578125,512,512,3,1.0,L,JPEG,40.0026741027832,38.70740570680974,0,255,True,e45756abb70254b4dced93d22d7b3303
Te-gl_130.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_130.jpg,Testing,glioma,18.7568359375,512,512,3,1.0,L,JPEG,38.14311218261719,45.446747396488966,0,255,True,1061017f8f24d9723205cfae60bb9294
Te-gl_131.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_131.jpg,Testing,glioma,25.927734375,512,512,3,1.0,L,JPEG,52.32482147216797,37.26618347141788,0,255,True,b381ba0ff497e53b49ece369490a437d
Te-gl_132.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_132.jpg,Testing,glioma,19.841796875,512,512,3,1.0,RGB,JPEG,25.84556579589844,34.64447850114293,0,255,True,c07df06025067613e379cc2b2da8558d
Te-gl_133.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_133.jpg,Testing,glioma,43.95703125,526,583,3,0.9022,RGB,JPEG,28.41821181902967,49.57984651157668,0,255,True,a4ede403caf0afc561911ece64e5c2b0
Te-gl_134.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_134.jpg,Testing,glioma,24.4677734375,512,512,3,1.0,L,JPEG,56.11392211914063,44.49067975411471,0,254,True,87997437a47a13da53e2fba43c116eea
Te-gl_135.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_135.jpg,Testing,glioma,17.5830078125,512,512,3,1.0,L,JPEG,30.19744873046875,39.462150018459496,0,253,True,12c983b4214fb6140d69fa85a1244962
Te-gl_136.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_136.jpg,Testing,glioma,23.216796875,512,512,3,1.0,RGB,JPEG,28.20279312133789,36.6386099939671,0,255,True,8c06c71e7e79d779f3f5ebc728707aa8
Te-gl_137.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_137.jpg,Testing,glioma,23.6826171875,512,512,3,1.0,L,JPEG,41.4599609375,37.18475986932014,0,255,True,275c7e4df6e01caa3e751ca9edd14a18
Te-gl_138.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_138.jpg,Testing,glioma,22.98046875,512,512,3,1.0,L,JPEG,50.8754997253418,47.561685991157866,0,252,True,91955c084ba4cccb87486958aca25252
Te-gl_139.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_139.jpg,Testing,glioma,21.2001953125,512,512,3,1.0,RGB,JPEG,27.099773406982425,34.221744071315825,0,252,True,a51b9f72e750cf21a58f4d2ae119a64a
Te-gl_14.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_14.jpg,Testing,glioma,25.986328125,512,512,3,1.0,RGB,JPEG,35.556495666503906,49.608441155210855,0,255,True,4def22b94eb7b6e41ebd79c1d946a2d7
Te-gl_140.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_140.jpg,Testing,glioma,51.634765625,510,602,3,0.8472,RGB,JPEG,70.31696632141228,55.918036600175135,0,255,True,cfe978f4870cfc42980c522bf749de92
Te-gl_141.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_141.jpg,Testing,glioma,18.7587890625,512,512,3,1.0,RGB,JPEG,22.248390197753903,33.79518529247511,0,253,True,2f3eddc1e9ca97e4a152da054da04743
Te-gl_142.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_142.jpg,Testing,glioma,22.5966796875,512,512,3,1.0,L,JPEG,52.3260498046875,44.65025345370874,0,252,True,e709075013a76cef21fcf43a53a20259
Te-gl_143.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_143.jpg,Testing,glioma,14.0751953125,236,298,3,0.7919,RGB,JPEG,101.69379194630872,39.95671052361526,50,255,True,7aec05f6498b98fca1451348adec402c
Te-gl_144.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_144.jpg,Testing,glioma,47.162109375,544,564,3,0.9645,RGB,JPEG,65.06419482686692,69.7307889338138,0,255,True,557074c0f2215c6453fd61461aafc59a
Te-gl_145.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_145.jpg,Testing,glioma,14.8603515625,512,512,3,1.0,L,JPEG,28.07508087158203,42.62173701164778,0,255,True,4e75b82f7dcf3b5b378d6cbbebdd8407
Te-gl_146.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_146.jpg,Testing,glioma,22.0068359375,512,512,3,1.0,RGB,JPEG,27.892921447753903,37.68740193393979,0,255,True,a66049bb34069aebb5cebf4416d79c2f
Te-gl_147.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_147.jpg,Testing,glioma,27.8603515625,512,512,3,1.0,L,JPEG,47.59917449951172,37.97338726651687,0,254,True,e56babe3bbe5308982a347f868a76bed
Te-gl_148.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_148.jpg,Testing,glioma,22.7314453125,512,512,3,1.0,L,JPEG,46.14401626586914,44.7827000812792,0,255,True,8baeb45430db31d9aa93523a1815e0bb
Te-gl_149.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_149.jpg,Testing,glioma,14.66796875,512,512,3,1.0,L,JPEG,33.32125473022461,46.28713597540659,0,255,True,646b74ba6baee36107cd2efe04276a97
Te-gl_15.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_15.jpg,Testing,glioma,32.4541015625,383,407,3,0.941,RGB,JPEG,79.11497231862766,63.68808234499903,0,255,True,099eeeb2455b7a4a212635a1d42ddc2e
Te-gl_150.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_150.jpg,Testing,glioma,18.3994140625,512,512,3,1.0,L,JPEG,25.832748413085938,32.07213693219392,0,255,True,c0065e697a78a4e1311c312e050added
Te-gl_151.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_151.jpg,Testing,glioma,19.5390625,319,360,3,0.8861,RGB,JPEG,109.8819139672588,64.4174955868451,10,255,True,ed5bb419a8e804fcf2cf33439ed08752
Te-gl_152.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_152.jpg,Testing,glioma,18.6904296875,512,512,3,1.0,RGB,JPEG,26.648303985595703,35.304319065938586,0,255,True,ce6a12077625a3841a8fdb0d404c9cae
Te-gl_153.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_153.jpg,Testing,glioma,20.775390625,512,512,3,1.0,L,JPEG,37.9074592590332,39.09585500020872,0,253,True,d010bb90f7bd492060b8115380b571cf
Te-gl_154.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_154.jpg,Testing,glioma,18.5888671875,512,512,3,1.0,RGB,JPEG,15.267932891845703,21.02113189109476,0,255,True,0c3da863b072fe743af1c9a61986693a
Te-gl_155.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_155.jpg,Testing,glioma,18.6318359375,512,512,3,1.0,RGB,JPEG,28.939128875732425,36.45037057944457,0,254,True,d18da4318c3e6685218c95cb73c229a7
Te-gl_156.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_156.jpg,Testing,glioma,25.384765625,512,512,3,1.0,RGB,JPEG,37.811180114746094,40.661195179200405,0,255,True,84fff2d40c12d0d51cff424b27040f7b
Te-gl_157.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_157.jpg,Testing,glioma,15.16796875,512,512,3,1.0,L,JPEG,35.12514114379883,49.56468943373533,0,255,True,6cfcf1e3a67caf5dcf1a9f1e5ce8bcec
Te-gl_158.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_158.jpg,Testing,glioma,19.595703125,512,512,3,1.0,L,JPEG,36.1887092590332,37.43301969752339,0,255,True,24697b586f435ebd8e55b53db0a16eda
Te-gl_159.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_159.jpg,Testing,glioma,38.990234375,398,397,3,1.0025,RGB,JPEG,74.39578876751516,57.55009801458496,0,255,True,357105d093b2cf3e10cd0c1fcbab5d7a
Te-gl_16.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_16.jpg,Testing,glioma,24.283203125,512,512,3,1.0,RGB,JPEG,40.53122329711914,46.299623846141486,0,255,True,d5bc5ab9cbb72e54af8f887f8f6a72f6
Te-gl_160.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_160.jpg,Testing,glioma,49.5576171875,557,641,3,0.869,RGB,JPEG,50.52120368477217,51.59337794596748,3,255,True,fcadea0d07e28e5873fd176f3dda2e43
Te-gl_161.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_161.jpg,Testing,glioma,18.646484375,512,512,3,1.0,L,JPEG,29.17999649047852,39.01444416405498,0,255,True,9ef17d271a114caf69234c04e94b8954
Te-gl_162.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_162.jpg,Testing,glioma,29.13671875,512,512,3,1.0,RGB,JPEG,35.25729751586914,44.74531064061348,0,255,True,3895bbdc5d78dbe618c83d8115abc592
Te-gl_163.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_163.jpg,Testing,glioma,16.8994140625,512,512,3,1.0,RGB,JPEG,23.243350982666016,32.06573998874116,0,255,True,5a5bd45bee7bf9c0f3d7015817aa4e37
Te-gl_164.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_164.jpg,Testing,glioma,13.884765625,512,512,3,1.0,L,JPEG,21.423751831054688,29.42070691053596,0,255,True,3a17f92ee0190e56de199b2efbab4862
Te-gl_165.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_165.jpg,Testing,glioma,21.7978515625,512,512,3,1.0,L,JPEG,49.69758224487305,47.17085048082805,0,255,True,8a84e88171423de6771c5a831cbcd34b
Te-gl_166.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_166.jpg,Testing,glioma,35.25390625,442,426,3,1.0376,RGB,JPEG,48.46698744503218,60.24305406811986,0,255,True,34d3fec0def3da3459c5f1596f059aef
Te-gl_167.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_167.jpg,Testing,glioma,25.654296875,334,407,3,0.8206,RGB,JPEG,57.82010181111978,39.12945244923155,0,251,True,39e81d2dae5e76f96aa515cc82e13ef1
Te-gl_168.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_168.jpg,Testing,glioma,12.9072265625,512,512,3,1.0,L,JPEG,21.270721435546875,28.03875022690312,0,254,True,0f7372f95529aaed31b51f2f0d85763d
Te-gl_169.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_169.jpg,Testing,glioma,32.6201171875,512,512,3,1.0,RGB,JPEG,36.58904266357422,40.483720383405945,0,255,True,96b61a064f56a76887c59658a8dfe9e3
Te-gl_17.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_17.jpg,Testing,glioma,21.9501953125,512,512,3,1.0,L,JPEG,34.38397216796875,37.684095789949126,0,255,True,f4d3fbdbfbea92c2562646b2a132fb2a
Te-gl_170.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_170.jpg,Testing,glioma,36.81640625,620,415,3,1.494,RGB,JPEG,51.020862806062965,71.73190299674086,0,255,True,4dc9e3b56a99b7455036ca9247c82817
Te-gl_171.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_171.jpg,Testing,glioma,27.5771484375,310,380,3,0.8158,RGB,JPEG,92.1850339558574,65.0298631813826,0,255,True,270039de9ae75d069b6360f6b23c0b8b
Te-gl_172.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_172.jpg,Testing,glioma,18.986328125,512,512,3,1.0,L,JPEG,40.11699295043945,46.22803470366091,0,255,True,dc1ffdc43f51da099be9892ea159c3b0
Te-gl_173.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_173.jpg,Testing,glioma,19.62890625,512,512,3,1.0,L,JPEG,35.74382019042969,38.396955738429305,0,255,True,6072591165d24827ed968b78750cf591
Te-gl_174.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_174.jpg,Testing,glioma,16.7197265625,512,512,3,1.0,L,JPEG,33.31646728515625,39.69704051644851,0,255,True,6eeb9e536fa16f8f0986b05411fc8966
Te-gl_175.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_175.jpg,Testing,glioma,19.0556640625,512,512,3,1.0,L,JPEG,45.15209579467773,48.410815986188325,0,255,True,44fa0ead7ed96ca38bde655ef7a981bb
Te-gl_176.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_176.jpg,Testing,glioma,25.0693359375,512,512,3,1.0,L,JPEG,48.86988830566406,41.38559857526921,0,255,True,bf454cc5a543d8adb7310bb172983a53
Te-gl_177.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_177.jpg,Testing,glioma,25.15625,512,512,3,1.0,RGB,JPEG,27.91483688354492,39.355118530032186,0,255,True,61388b0e333fe750b3bd0c7912846625
Te-gl_179.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_179.jpg,Testing,glioma,20.3310546875,512,512,3,1.0,RGB,JPEG,27.717578887939453,34.98392498634171,0,253,True,8b2b46fc6af43d99346844bf64b86caf
Te-gl_18.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_18.jpg,Testing,glioma,19.2802734375,512,512,3,1.0,RGB,JPEG,23.31060791015625,33.29247496878893,0,255,True,9b505ab31dcb525ea9c15dfaffe1e202
Te-gl_180.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_180.jpg,Testing,glioma,20.453125,512,512,3,1.0,L,JPEG,32.95042037963867,36.73841896601201,0,253,True,94b093b92a49d1f4483093560dfc2b7b
Te-gl_181.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_181.jpg,Testing,glioma,18.2890625,512,512,3,1.0,L,JPEG,34.609275817871094,40.02353108085175,0,255,True,1090eca54e69eb559a6897a0aa2bd3fb
Te-gl_182.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_182.jpg,Testing,glioma,19.7392578125,512,512,3,1.0,L,JPEG,33.75223159790039,41.16858653046438,0,255,True,f29993aef1592e06ac80783a92b09d3d
Te-gl_183.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_183.jpg,Testing,glioma,20.0478515625,512,512,3,1.0,L,JPEG,32.67703628540039,34.992719597314085,0,255,True,4626913505fd463d2962c53f519d1136
Te-gl_184.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_184.jpg,Testing,glioma,13.5927734375,512,512,3,1.0,L,JPEG,32.16252136230469,48.50796105003887,0,254,True,350894952553ff064db7d56311912f8f
Te-gl_185.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_185.jpg,Testing,glioma,25.845703125,512,512,3,1.0,L,JPEG,42.07028198242188,36.725724130156415,0,253,True,e4ddec46fe4033291e7e03288b86e5e8
Te-gl_186.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_186.jpg,Testing,glioma,16.720703125,512,512,3,1.0,L,JPEG,25.487537384033203,37.95076992397983,0,255,True,f3295128f6128b8e148da45b20af2827
Te-gl_187.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_187.jpg,Testing,glioma,18.7763671875,248,274,3,0.9051,RGB,JPEG,94.73400341417472,74.67612878228644,0,255,True,a6a0f55608284566ed843bcd87c94c29
Te-gl_188.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_188.jpg,Testing,glioma,22.1728515625,512,512,3,1.0,L,JPEG,37.28326416015625,32.389132324009424,0,248,True,eee68d9f57f15dfbd066bfb706232745
Te-gl_189.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_189.jpg,Testing,glioma,36.1259765625,453,437,3,1.0366,RGB,JPEG,80.40858047797293,59.29866048104083,1,255,True,4475c25811700ae6f49e9779c8a75302
Te-gl_19.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_19.jpg,Testing,glioma,17.51171875,512,512,3,1.0,L,JPEG,28.03866577148437,39.92414148198242,0,248,True,8ab64388a6a9f9b79c0772ec82a72ab4
Te-gl_190.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_190.jpg,Testing,glioma,28.3701171875,512,512,3,1.0,RGB,JPEG,30.54367446899414,40.06212740629971,0,255,True,934d738a7de8917b8b22be910c210a0a
Te-gl_191.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_191.jpg,Testing,glioma,21.462890625,512,512,3,1.0,L,JPEG,42.76786422729492,47.069590277533706,0,255,True,08788816500b98d151e91417923a3a28
Te-gl_192.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_192.jpg,Testing,glioma,18.6220703125,512,512,3,1.0,L,JPEG,35.5191535949707,38.61277364309947,0,250,True,875597880e4006a423a16543e14b5d61
Te-gl_193.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_193.jpg,Testing,glioma,21.009765625,512,512,3,1.0,L,JPEG,45.408992767333984,43.91797182658654,0,255,True,60fc2f1f86e6b5250f05e3ba61428c0f
Te-gl_194.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_194.jpg,Testing,glioma,21.9365234375,512,512,3,1.0,L,JPEG,47.41001129150391,43.6576606961155,0,255,True,93440b6708f92ffaba65e9de554e4694
Te-gl_195.jpg,D:\Projects\brain-tumor-cad\data\raw\Testing\glioma\Te-gl_195.jpg,Testing,glioma,19.5419921875,512,512,3,1.0,L,JPEG,42.39299392700195,44.29515540594883,0,255,True,f5de630f2d0dcc9edf0acf41db77a27a
